year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2010-2022,Turkey,assault_public_servant,508.0,665706.0,76.30996265618757,2.694286828571794
2010-2022,USA,assault_public_servant,6.0,104529.0,5.74003386619981,0.20266420140888616
2010-2022,Uganda,assault_public_servant,38.0,18756.0,202.60183407976115,7.153292099813745
2010-2022,Ukraine,assault_public_servant,9.0,108702.0,8.279516476237788,0.29232607922213205
2010-2022,United Kingdom,assault_public_servant,28.0,178847.0,15.6558399078542,0.5527629916948984
2010-2022,Vietnam,assault_public_servant,41.0,154638.0,26.513534836198087,0.9361171883925123
2010-2022,Yugoslavia,assault_public_servant,129.0,172345.0,74.84986509617337,2.642734953987603
2010-2022,"Yugoslavia, Federal Republic",assault_public_servant,19.0,18275.0,103.96716826265389,3.6707837653654334
2008-2024,Afghanistan,grievous_assault,155.0,208190.0,74.45122244103943,5.511792182563563
2008-2024,Algeria,grievous_assault,22.0,19673.0,111.8283942459208,8.27890864628088
2008-2024,Argentina,grievous_assault,1.0,35620.0,2.807411566535654,0.20783902021117318
2008-2024,Australia,grievous_assault,0.0,34640.0,0.0,0.0
2008-2024,Austria,grievous_assault,1.0,24094.0,4.150410890678177,0.3072642940118697
2008-2024,Belgium,grievous_assault,0.0,20315.0,0.0,0.0
2008-2024,Bosnia and Herzegovina,grievous_assault,95.0,317869.0,29.886525581292922,2.212567002421088
2008-2024,Brazil,grievous_assault,6.0,55919.0,10.729805611688334,0.7943517480557938
2008-2024,Bulgaria,grievous_assault,12.0,116073.0,10.338321573492543,0.7653693003460225
2008-2024,Canada,grievous_assault,1.0,37106.0,2.6949819436209776,0.19951560124836923
2008-2024,Chile,grievous_assault,9.0,27745.0,32.43827716705712,2.4014789367200535
2008-2024,China,grievous_assault,9.0,181683.0,4.953683063357606,0.3667323475465393
2008-2024,Croatia,grievous_assault,4.0,27624.0,14.480162177816391,1.071999116698811
2008-2024,Czechoslovakia,grievous_assault,2.0,12384.0,16.149870801033593,1.1956114179460577
2008-2024,Denmark,grievous_assault,8973.0,66429146.0,13.507625101788904,1.0
2008-2024,Egypt,grievous_assault,29.0,34085.0,85.08141411177938,6.298769285543133
2008-2024,Estonia,grievous_assault,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,grievous_assault,13.0,22840.0,56.91768826619965,4.213745039360151
2008-2024,Finland,grievous_assault,7.0,57773.0,12.116386547349109,0.8970034670080128
2008-2024,France,grievous_assault,5.0,98216.0,5.0908202329559336,0.3768849220046626
2008-2024,Germany,grievous_assault,28.0,489326.0,5.722156599077098,0.42362417937697094
2008-2024,Ghana,grievous_assault,9.0,34870.0,25.810151993117294,1.910783857163691
2008-2024,Greece,grievous_assault,1.0,41353.0,2.4182042415302396,0.1790251227219788
2008-2024,Hungary,grievous_assault,6.0,72295.0,8.299329137561381,0.6144180842317164
2008-2024,Iceland,grievous_assault,23.0,123458.0,18.62981742778921,1.3792074689222713
2008-2024,India,grievous_assault,14.0,154355.0,9.070000971785818,0.6714726610664238
2008-2024,Indonesia,grievous_assault,1.0,16726.0,5.978715771852206,0.4426178345044834
2008-2024,Iran,grievous_assault,147.0,280527.0,52.40137312985916,3.879392027464495
2008-2024,Iraq,grievous_assault,381.0,400257.0,95.18884116954857,7.047044943299625
2008-2024,Ireland,grievous_assault,5.0,27527.0,18.16398445162931,1.344720801380824
2008-2024,Israel,grievous_assault,8.0,23116.0,34.60806367883717,2.5621131337331677
2008-2024,Italy,grievous_assault,4.0,119609.0,3.344229949251311,0.24758089775592101
2008-2024,Japan,grievous_assault,0.0,25737.0,0.0,0.0
2008-2024,Jordan,grievous_assault,38.0,30372.0,125.11523771895168,9.262563683558396
2008-2024,Kenya,grievous_assault,12.0,20017.0,59.94904331318379,4.438163101317073
2008-2024,Kuwait,grievous_assault,46.0,25054.0,183.6034166201006,13.592575692360962
2008-2024,Latvia,grievous_assault,12.0,67973.0,17.654068527209333,1.3069705735963377
2008-2024,Lebanon,grievous_assault,561.0,330530.0,169.7274074970502,12.565303391087756
2008-2024,Lithuania,grievous_assault,26.0,159385.0,16.31270194811306,1.2076661755997848
2008-2024,Morocco,grievous_assault,135.0,144210.0,93.61348034116912,6.930417422435812
2008-2024,Myanmar,grievous_assault,14.0,25559.0,54.77522594780703,4.055133714108839
2008-2024,Netherlands,grievous_assault,8.0,108510.0,7.37259238779836,0.5458096691491652
2008-2024,Nigeria,grievous_assault,6.0,21137.0,28.38624213464541,2.1014976297266372
2008-2024,Norway,grievous_assault,15.0,257077.0,5.834827697538092,0.4319654753199619
2008-2024,Pakistan,grievous_assault,154.0,326346.0,47.1891795824064,3.49352156480541
2008-2024,Philippines,grievous_assault,11.0,171175.0,6.426172046151599,0.47574403329424203
2008-2024,Poland,grievous_assault,112.0,591651.0,18.93007871194336,1.4014364900782095
2008-2024,Portugal,grievous_assault,5.0,34501.0,14.492333555549115,1.0729001912874974
2008-2024,Republic of North Macedonia,grievous_assault,18.0,64581.0,27.871974729409576,2.0634252519873613
2008-2024,Romania,grievous_assault,44.0,335206.0,13.126256689916053,0.971766434958108
2008-2024,Russia,grievous_assault,19.0,93506.0,20.31955168652279,1.5043023132046904
2008-2024,Serbia and Montenegro,grievous_assault,6.0,12312.0,48.732943469785575,3.6078098927495073
2008-2024,Somalia,grievous_assault,487.0,217790.0,223.60989944441894,16.55434599045874
2008-2024,South Africa,grievous_assault,6.0,17813.0,33.68326503115702,2.493648200725983
2008-2024,Soviet Union,grievous_assault,2.0,18302.0,10.927767457108512,0.8090073106679039
2008-2024,Spain,grievous_assault,9.0,90905.0,9.900445520048402,0.7329523469478896
2008-2024,Sri Lanka,grievous_assault,46.0,155984.0,29.490204123499847,2.183226429610803
2008-2024,Sweden,grievous_assault,13.0,242189.0,5.367708690320369,0.39738359999416095
2008-2024,Switzerland,grievous_assault,1.0,25324.0,3.9488232506712997,0.29234030563583907
2008-2024,Syria,grievous_assault,230.0,271800.0,84.62104488594555,6.264687111780932
2008-2024,Tanzania,grievous_assault,12.0,13165.0,91.15077857956703,6.748098047783051
2008-2024,Thailand,grievous_assault,35.0,177604.0,19.70676336118556,1.4589362091916263
2008-2024,Tunisia,grievous_assault,30.0,19152.0,156.64160401002505,11.596531798123415
2008-2024,Turkey,grievous_assault,487.0,868883.0,56.048973221941274,4.149432102207096
2008-2024,USA,grievous_assault,3.0,137041.0,2.1891258820353032,0.16206593428073326
2008-2024,Uganda,grievous_assault,20.0,24898.0,80.32773716764399,5.946843842816281
2008-2024,Ukraine,grievous_assault,13.0,183616.0,7.079993028929941,0.5241478776304127
2008-2024,United Kingdom,grievous_assault,22.0,234341.0,9.388028556675955,0.6950169615999068
2008-2024,Vietnam,grievous_assault,39.0,203211.0,19.1918744556151,1.4208178203786093
2008-2024,Yugoslavia,grievous_assault,115.0,224154.0,51.30401420452011,3.798152067288689
2008-2024,"Yugoslavia, Federal Republic",grievous_assault,18.0,23594.0,76.29058235144528,5.647964151843511
2010-2022,Afghanistan,grievous_assault,127.0,160073.0,79.33880167173727,6.09059668860874
2010-2022,Algeria,grievous_assault,21.0,14993.0,140.065363836457,10.75238878324268
2010-2022,Argentina,grievous_assault,1.0,23342.0,4.284123040013709,0.3288789980602256
2010-2022,Australia,grievous_assault,0.0,26852.0,0.0,0.0
2010-2022,Austria,grievous_assault,0.0,18586.0,0.0,0.0
2010-2022,Belgium,grievous_assault,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,grievous_assault,69.0,243601.0,28.32500687599805,2.1744239823227463
2010-2022,Brazil,grievous_assault,6.0,41580.0,14.43001443001443,1.107747990291744
2010-2022,Bulgaria,grievous_assault,8.0,90196.0,8.869572930063416,0.6808899350500497
2010-2022,Canada,grievous_assault,1.0,28270.0,3.5373187124159884,0.2715491182427232
2010-2022,Chile,grievous_assault,8.0,21018.0,38.06261299838234,2.921950165656784
2010-2022,China,grievous_assault,7.0,138718.0,5.046208855375655,0.38738199086674047
2010-2022,Croatia,grievous_assault,3.0,20110.0,14.917951268025858,1.145205406174309
2010-2022,Czechoslovakia,grievous_assault,2.0,9558.0,20.924879681941828,1.606338893643395
2010-2022,Denmark,grievous_assault,6628.0,50881125.0,13.026441534065924,1.0
2010-2022,Egypt,grievous_assault,15.0,26043.0,57.59705103098722,4.421549114573083
2010-2022,Estonia,grievous_assault,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,grievous_assault,10.0,17647.0,56.66685555618518,4.350140858345206
2010-2022,Finland,grievous_assault,6.0,44148.0,13.59064963305246,1.0433125268716752
2010-2022,France,grievous_assault,4.0,74102.0,5.397964967207363,0.4143852296953813
2010-2022,Germany,grievous_assault,24.0,371268.0,6.464333042438346,0.4962470391881952
2010-2022,Ghana,grievous_assault,9.0,26452.0,34.02389233328293,2.611909955938911
2010-2022,Greece,grievous_assault,1.0,30830.0,3.243593902043464,0.2490007646033664
2010-2022,Hungary,grievous_assault,6.0,55693.0,10.77334674016483,0.8270368167692657
2010-2022,Iceland,grievous_assault,14.0,93977.0,14.897262096044775,1.143617161838588
2010-2022,India,grievous_assault,11.0,113682.0,9.676114072588447,0.7428056270996256
2010-2022,Indonesia,grievous_assault,1.0,12610.0,7.930214115781126,0.6087782373292455
2010-2022,Iran,grievous_assault,123.0,213056.0,57.73130069089817,4.431855049586868
2010-2022,Iraq,grievous_assault,296.0,306074.0,96.70863908727954,7.424025881079897
2010-2022,Ireland,grievous_assault,3.0,20627.0,14.54404421389441,1.1165017073818468
2010-2022,Israel,grievous_assault,8.0,17535.0,45.62303963501568,3.5023409513415618
2010-2022,Italy,grievous_assault,4.0,89921.0,4.448349106437873,0.3414861299461432
2010-2022,Japan,grievous_assault,0.0,19530.0,0.0,0.0
2010-2022,Jordan,grievous_assault,25.0,23279.0,107.3929292495382,8.244226097256954
2010-2022,Kenya,grievous_assault,10.0,15336.0,65.20605112154408,5.0056687354732565
2010-2022,Kuwait,grievous_assault,36.0,19019.0,189.2843998107156,14.530783354434213
2010-2022,Latvia,grievous_assault,8.0,53580.0,14.930944382232175,1.146202847737482
2010-2022,Lebanon,grievous_assault,470.0,253367.0,185.50166359470649,14.240394286466822
2010-2022,Lithuania,grievous_assault,21.0,125141.0,16.781070951966182,1.2882313952034705
2010-2022,Morocco,grievous_assault,103.0,110282.0,93.39692787580928,7.169795959361853
2010-2022,Myanmar,grievous_assault,13.0,19997.0,65.00975146271941,4.990599412180988
2010-2022,Netherlands,grievous_assault,7.0,82420.0,8.493084202863383,0.6519880491270627
2010-2022,Nigeria,grievous_assault,3.0,16077.0,18.66019779809666,1.4324862050236586
2010-2022,Norway,grievous_assault,13.0,197405.0,6.58544616397761,0.5055445224051226
2010-2022,Pakistan,grievous_assault,123.0,251508.0,48.905005009781,3.7542873763251254
2010-2022,Philippines,grievous_assault,6.0,134098.0,4.4743396620382105,0.34348134525742896
2010-2022,Poland,grievous_assault,92.0,453474.0,20.28782245509114,1.5574339624551887
2010-2022,Portugal,grievous_assault,4.0,25510.0,15.680125441003527,1.2037151819242313
2010-2022,Republic of North Macedonia,grievous_assault,17.0,49065.0,34.647916029756445,2.6598143429383545
2010-2022,Romania,grievous_assault,30.0,253188.0,11.848902791601498,0.9096039590409245
2010-2022,Russia,grievous_assault,14.0,70261.0,19.92570558346736,1.5296353598455048
2010-2022,Serbia and Montenegro,grievous_assault,6.0,9360.0,64.1025641025641,4.920957418411401
2010-2022,Somalia,grievous_assault,381.0,166086.0,229.3992269065424,17.610275707808007
2010-2022,South Africa,grievous_assault,5.0,13220.0,37.821482602118,2.9034393240248813
2010-2022,Soviet Union,grievous_assault,1.0,13944.0,7.171543316121629,0.550537404813668
2010-2022,Spain,grievous_assault,8.0,67916.0,11.779256728900407,0.904257444221896
2010-2022,Sri Lanka,grievous_assault,36.0,119742.0,30.064638973793652,2.3079702077632263
2010-2022,Sweden,grievous_assault,9.0,184533.0,4.877176439986344,0.37440589029873284
2010-2022,Switzerland,grievous_assault,1.0,19216.0,5.203996669442132,0.39949487784772
2010-2022,Syria,grievous_assault,174.0,207323.0,83.92701243952673,6.4428195697225625
2010-2022,Tanzania,grievous_assault,10.0,9920.0,100.80645161290322,7.738602391856638
2010-2022,Thailand,grievous_assault,26.0,137191.0,18.951680503823138,1.4548624391597587
2010-2022,Tunisia,grievous_assault,23.0,14608.0,157.44797371303395,12.086798478409165
2010-2022,Turkey,grievous_assault,383.0,665706.0,57.532904915983934,4.416624813885475
2010-2022,USA,grievous_assault,2.0,104529.0,1.9133446220666037,0.14688160362620492
2010-2022,Uganda,grievous_assault,16.0,18756.0,85.3060354020047,6.548682936849466
2010-2022,Ukraine,grievous_assault,4.0,108702.0,3.6797851005501276,0.28248582630390556
2010-2022,United Kingdom,grievous_assault,16.0,178847.0,8.946194233059542,0.6867719176924889
2010-2022,Vietnam,grievous_assault,28.0,154638.0,18.106804278379183,1.390003880263648
2010-2022,Yugoslavia,grievous_assault,78.0,172345.0,45.25805796512809,3.4743224269476882
2010-2022,"Yugoslavia, Federal Republic",grievous_assault,12.0,18275.0,65.66347469220246,5.040783741322103
2008-2024,Afghanistan,blackmail,17.0,208190.0,8.165617945146261,9.256570420790801
2008-2024,Algeria,blackmail,1.0,19673.0,5.083108829360037,5.762228303062234
2008-2024,Argentina,blackmail,0.0,35620.0,0.0,0.0
2008-2024,Australia,blackmail,0.0,34640.0,0.0,0.0
2008-2024,Austria,blackmail,0.0,24094.0,0.0,0.0
2008-2024,Belgium,blackmail,0.0,20315.0,0.0,0.0
2008-2024,Bosnia and Herzegovina,blackmail,7.0,317869.0,2.2021650428321102,2.4963812823616123
2008-2024,Brazil,blackmail,0.0,55919.0,0.0,0.0
2008-2024,Bulgaria,blackmail,0.0,116073.0,0.0,0.0
2008-2024,Canada,blackmail,0.0,37106.0,0.0,0.0
2008-2024,Chile,blackmail,0.0,27745.0,0.0,0.0
2008-2024,China,blackmail,1.0,181683.0,0.5504092292619563,0.6239456493240608
2008-2024,Croatia,blackmail,2.0,27624.0,7.2400810889081955,8.20737890284849
2008-2024,Czechoslovakia,blackmail,0.0,12384.0,0.0,0.0
2008-2024,Denmark,blackmail,586.0,66429146.0,0.8821429075725286,1.0
2008-2024,Egypt,blackmail,1.0,34085.0,2.933841865923427,3.325812451405115
2008-2024,Estonia,blackmail,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,blackmail,1.0,22840.0,4.378283712784588,4.963236313754086
2008-2024,Finland,blackmail,0.0,57773.0,0.0,0.0
2008-2024,France,blackmail,0.0,98216.0,0.0,0.0
2008-2024,Germany,blackmail,2.0,489326.0,0.40872547136264986,0.46333249165645535
2008-2024,Ghana,blackmail,1.0,34870.0,2.8677946659019216,3.250941135822866
2008-2024,Greece,blackmail,0.0,41353.0,0.0,0.0
2008-2024,Hungary,blackmail,0.0,72295.0,0.0,0.0
2008-2024,Iceland,blackmail,1.0,123458.0,0.8099920620777916,0.9182095725359501
2008-2024,India,blackmail,0.0,154355.0,0.0,0.0
2008-2024,Indonesia,blackmail,0.0,16726.0,0.0,0.0
2008-2024,Iran,blackmail,12.0,280527.0,4.277663112641564,4.849172482055987
2008-2024,Iraq,blackmail,43.0,400257.0,10.743097559817816,12.178409493061116
2008-2024,Ireland,blackmail,0.0,27527.0,0.0,0.0
2008-2024,Israel,blackmail,0.0,23116.0,0.0,0.0
2008-2024,Italy,blackmail,0.0,119609.0,0.0,0.0
2008-2024,Japan,blackmail,0.0,25737.0,0.0,0.0
2008-2024,Jordan,blackmail,4.0,30372.0,13.170025023047545,14.929582168595198
2008-2024,Kenya,blackmail,1.0,20017.0,4.995753609431983,5.663202148480958
2008-2024,Kuwait,blackmail,4.0,25054.0,15.965514488704398,18.098557899919108
2008-2024,Latvia,blackmail,1.0,67973.0,1.4711723772674443,1.6677256764618793
2008-2024,Lebanon,blackmail,83.0,330530.0,25.111185066408495,28.466119095724736
2008-2024,Lithuania,blackmail,1.0,159385.0,0.6274116133889639,0.7112357963807344
2008-2024,Morocco,blackmail,11.0,144210.0,7.627765064836003,8.646858688493008
2008-2024,Myanmar,blackmail,0.0,25559.0,0.0,0.0
2008-2024,Netherlands,blackmail,0.0,108510.0,0.0,0.0
2008-2024,Nigeria,blackmail,0.0,21137.0,0.0,0.0
2008-2024,Norway,blackmail,2.0,257077.0,0.7779770263384121,0.8819172264040993
2008-2024,Pakistan,blackmail,19.0,326346.0,5.8220416367904,6.599884878983421
2008-2024,Philippines,blackmail,0.0,171175.0,0.0,0.0
2008-2024,Poland,blackmail,1.0,591651.0,0.1690185599280657,0.19159997600974785
2008-2024,Portugal,blackmail,0.0,34501.0,0.0,0.0
2008-2024,Republic of North Macedonia,blackmail,2.0,64581.0,3.096886081045509,3.510639891179862
2008-2024,Romania,blackmail,1.0,335206.0,0.2983240156799103,0.3381810510734991
2008-2024,Russia,blackmail,4.0,93506.0,4.27780035505743,4.849328060494229
2008-2024,Serbia and Montenegro,blackmail,3.0,12312.0,24.366471734892787,27.621909699352663
2008-2024,Somalia,blackmail,27.0,217790.0,12.397263418889755,14.053577161329123
2008-2024,South Africa,blackmail,0.0,17813.0,0.0,0.0
2008-2024,Soviet Union,blackmail,0.0,18302.0,0.0,0.0
2008-2024,Spain,blackmail,0.0,90905.0,0.0,0.0
2008-2024,Sri Lanka,blackmail,4.0,155984.0,2.5643655759565083,2.906972956358173
2008-2024,Sweden,blackmail,2.0,242189.0,0.8258013369723646,0.9361310167360478
2008-2024,Switzerland,blackmail,0.0,25324.0,0.0,0.0
2008-2024,Syria,blackmail,10.0,271800.0,3.679175864606328,4.170725438047952
2008-2024,Tanzania,blackmail,0.0,13165.0,0.0,0.0
2008-2024,Thailand,blackmail,3.0,177604.0,1.6891511452444765,1.9148270997186438
2008-2024,Tunisia,blackmail,1.0,19152.0,5.221386800334169,5.918980649861285
2008-2024,Turkey,blackmail,40.0,868883.0,4.603611763609139,5.218668907373873
2008-2024,USA,blackmail,0.0,137041.0,0.0,0.0
2008-2024,Uganda,blackmail,0.0,24898.0,0.0,0.0
2008-2024,Ukraine,blackmail,1.0,183616.0,0.5446148483792262,0.6173771207636771
2008-2024,United Kingdom,blackmail,1.0,234341.0,0.4267285707579979,0.4837408622739654
2008-2024,Vietnam,blackmail,1.0,203211.0,0.4920993450157718,0.5578453794634313
2008-2024,Yugoslavia,blackmail,23.0,224154.0,10.26080284090402,11.63167866886737
2008-2024,"Yugoslavia, Federal Republic",blackmail,5.0,23594.0,21.191828430957024,24.02312397349821
2010-2022,Afghanistan,blackmail,15.0,160073.0,9.370724606898102,10.342581563213844
2010-2022,Algeria,blackmail,1.0,14993.0,6.669779230307476,7.361515634266345
2010-2022,Argentina,blackmail,0.0,23342.0,0.0,0.0
2010-2022,Australia,blackmail,0.0,26852.0,0.0,0.0
2010-2022,Austria,blackmail,0.0,18586.0,0.0,0.0
2010-2022,Belgium,blackmail,0.0,15237.0,0.0,0.0
2010-2022,Bosnia and Herzegovina,blackmail,7.0,243601.0,2.8735514222027003,3.1715732995015915
2010-2022,Brazil,blackmail,0.0,41580.0,0.0,0.0
2010-2022,Bulgaria,blackmail,0.0,90196.0,0.0,0.0
2010-2022,Canada,blackmail,0.0,28270.0,0.0,0.0
2010-2022,Chile,blackmail,0.0,21018.0,0.0,0.0
2010-2022,China,blackmail,0.0,138718.0,0.0,0.0
2010-2022,Croatia,blackmail,1.0,20110.0,4.972650422675286,5.488374137471671
2010-2022,Czechoslovakia,blackmail,0.0,9558.0,0.0,0.0
2010-2022,Denmark,blackmail,461.0,50881125.0,0.9060334259511754,1.0
2010-2022,Egypt,blackmail,1.0,26043.0,3.8398034020658143,4.238037242428112
2010-2022,Estonia,blackmail,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,blackmail,1.0,17647.0,5.6666855556185185,6.254389069221698
2010-2022,Finland,blackmail,0.0,44148.0,0.0,0.0
2010-2022,France,blackmail,0.0,74102.0,0.0,0.0
